지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2022-11-10 01:51,11.4,0,275,.6,1014.1,1024.5,79.2,0,0
108,2022-11-10 01:52,11.4,0,299.1,.5,1014.1,1024.5,80,0,0
108,2022-11-10 01:53,11.4,0,326.8,.2,1014.1,1024.5,80.1,0,0
108,2022-11-10 01:54,11.4,0,0,0,1014.1,1024.5,79.4,0,0
108,2022-11-10 01:55,11.4,0,0,0,1014.1,1024.5,79.9,0,0
108,2022-11-10 01:56,11.4,0,0,0,1014.1,1024.5,79.3,0,0
108,2022-11-10 01:57,11.4,0,0,0,1014,1024.4,80.8,0,0
108,2022-11-10 01:58,11.4,0,0,0,1014,1024.4,80.8,0,0
108,2022-11-10 01:59,11.4,0,0,0,1014,1024.4,79.5,0,0
108,2022-11-10 02:00,11.4,0,0,0,1014,1024.4,79.8,0,0
108,2022-11-10 02:01,11.4,0,0,0,1014,1024.4,80.4,0,0
108,2022-11-10 02:02,11.4,0,0,0,1014,1024.4,79.7,0,0
108,2022-11-10 02:03,11.4,0,0,0,1014,1024.4,80.4,0,0
108,2022-11-10 02:04,11.4,0,0,0,1014,1024.4,80.9,0,0
108,2022-11-10 02:05,11.4,0,0,0,1014,1024.4,80.8,0,0
108,2022-11-10 02:06,11.4,0,0,0,1014,1024.4,81,0,0
108,2022-11-10 02:07,11.4,0,0,0,1014,1024.4,80,0,0
108,2022-11-10 02:08,11.4,0,0,0,1014,1024.4,79.2,0,0
108,2022-11-10 02:09,11.4,0,0,0,1014,1024.4,80,0,0
108,2022-11-10 02:10,11.5,0,0,0,1014,1024.4,80.8,0,0
108,2022-11-10 02:11,11.5,0,0,0,1014,1024.4,79.6,0,0
108,2022-11-10 02:12,11.5,0,0,0,1014,1024.4,80.9,0,0
108,2022-11-10 02:13,11.5,0,0,0,1014,1024.4,80.6,0,0
108,2022-11-10 02:14,11.5,0,0,0,1014,1024.4,79.8,0,0
108,2022-11-10 02:15,11.5,0,296,.1,1014,1024.4,79.6,0,0
108,2022-11-10 02:16,11.5,0,301,.5,1014,1024.4,79.2,0,0
108,2022-11-10 02:17,11.5,0,307.1,.5,1014,1024.4,80.4,0,0
108,2022-11-10 02:18,11.5,0,319.8,.4,1014,1024.4,79.8,0,0
108,2022-11-10 02:19,11.5,0,342.3,.3,1014,1024.4,79.7,0,0
108,2022-11-10 02:20,11.5,0,351.7,0,1014,1024.4,80.3,0,0
108,2022-11-10 02:21,11.5,0,0,0,1014,1024.4,79.8,0,0
108,2022-11-10 02:22,11.5,0,0,0,1014,1024.4,78.5,0,0
108,2022-11-10 02:23,11.5,0,0,0,1014,1024.4,79,0,0
108,2022-11-10 02:24,11.5,0,0,0,1014,1024.4,79.5,0,0
108,2022-11-10 02:25,11.5,0,0,0,1014,1024.4,80.2,0,0
108,2022-11-10 02:26,11.5,0,0,0,1014,1024.4,79.6,0,0
108,2022-11-10 02:27,11.5,0,0,0,1014,1024.4,79.9,0,0
108,2022-11-10 02:28,11.5,0,0,0,1014,1024.4,79.5,0,0
108,2022-11-10 02:29,11.5,0,0,0,1014,1024.4,79,0,0
108,2022-11-10 02:30,11.5,0,0,0,1014,1024.4,78.7,0,0
108,2022-11-10 02:31,11.5,0,0,0,1014,1024.4,79.4,0,0
108,2022-11-10 02:32,11.5,0,0,0,1014,1024.4,79,0,0
108,2022-11-10 02:33,11.5,0,282.9,.5,1014,1024.4,79.6,0,0
108,2022-11-10 02:34,11.5,0,274.1,1.1,1014.1,1024.5,79.3,0,0
108,2022-11-10 02:35,11.6,0,280.9,1.1,1014.1,1024.5,80.7,0,0
108,2022-11-10 02:36,11.6,0,296,1,1014.1,1024.5,80.2,0,0
108,2022-11-10 02:37,11.6,0,299.2,1.1,1014.1,1024.5,80.5,0,0
108,2022-11-10 02:38,11.6,0,301.3,1.1,1014,1024.4,80.3,0,0
108,2022-11-10 02:39,11.6,0,308.7,.9,1014,1024.4,79.5,0,0
108,2022-11-10 02:40,11.6,0,330.7,.9,1014,1024.4,80.2,0,0
108,2022-11-10 02:41,11.6,0,344.8,1.3,1014,1024.4,80.7,0,0
108,2022-11-10 02:42,11.6,0,343.9,1.3,1014,1024.4,79.3,0,0
108,2022-11-10 02:43,11.6,0,344.1,1.2,1014,1024.4,79.9,0,0
108,2022-11-10 02:44,11.6,0,343,1.2,1014,1024.4,79,0,0
108,2022-11-10 02:45,11.6,0,337.5,1,1014,1024.4,78.4,0,0
108,2022-11-10 02:46,11.6,0,334.6,1.1,1014,1024.4,78.5,0,0
108,2022-11-10 02:47,11.5,0,337.5,.9,1014,1024.4,78.4,0,0
108,2022-11-10 02:48,11.5,0,327.4,.9,1014,1024.4,79.1,0,0
108,2022-11-10 02:49,11.5,0,313.4,.7,1014,1024.4,78.7,0,0
108,2022-11-10 02:50,11.5,0,263.4,.7,1014,1024.4,78,0,0
108,2022-11-10 02:51,11.5,0,236.7,.8,1014,1024.4,78,0,0
108,2022-11-10 02:52,11.5,0,243.2,1.1,1014,1024.4,79.6,0,0
108,2022-11-10 02:53,11.5,0,229.6,1.4,1014,1024.4,79.2,0,0
108,2022-11-10 02:54,11.5,0,232.6,1.2,1014,1024.4,79.2,0,0
108,2022-11-10 02:55,11.5,0,235,.7,1014,1024.4,78.7,0,0
108,2022-11-10 02:56,11.4,0,250.7,1.1,1014,1024.4,78.4,0,0
108,2022-11-10 02:57,11.4,0,245,1.1,1014,1024.4,79.3,0,0
108,2022-11-10 02:58,11.4,0,240.6,1.2,1013.9,1024.3,79.3,0,0
108,2022-11-10 02:59,11.4,0,255.9,1.2,1013.9,1024.3,79.3,0,0
108,2022-11-10 03:00,11.4,0,261.9,1,1013.9,1024.3,78.3,0,0
108,2022-11-10 03:01,11.4,0,270.3,.7,1013.9,1024.3,79.7,0,0
108,2022-11-10 03:02,11.4,0,286.8,.8,1013.9,1024.3,79.6,0,0
108,2022-11-10 03:03,11.4,0,299.7,.5,1013.9,1024.3,79.9,0,0
108,2022-11-10 03:04,11.4,0,307.2,.4,1013.9,1024.3,80.1,0,0
108,2022-11-10 03:05,11.4,0,301.9,.2,1013.9,1024.3,80,0,0
108,2022-11-10 03:06,11.3,0,0,0,1013.9,1024.3,78.3,0,0
108,2022-11-10 03:07,11.3,0,0,0,1013.8,1024.2,78.9,0,0
108,2022-11-10 03:08,11.3,0,0,0,1013.8,1024.2,79.6,0,0
108,2022-11-10 03:09,11.3,0,0,0,1013.8,1024.2,78.8,0,0
108,2022-11-10 03:10,11.3,0,0,0,1013.8,1024.2,78.8,0,0
108,2022-11-10 03:11,11.2,0,252.7,.5,1013.8,1024.2,79.7,0,0
108,2022-11-10 03:12,11.2,0,260.9,.7,1013.8,1024.2,79.8,0,0
108,2022-11-10 03:13,11.2,0,268.6,1,1013.8,1024.2,80.4,0,0
108,2022-11-10 03:14,11.2,0,267.1,1,1013.8,1024.2,80.3,0,0
108,2022-11-10 03:15,11.2,0,265,.9,1013.8,1024.2,80.8,0,0
108,2022-11-10 03:16,11.2,0,260,.8,1013.8,1024.2,80.8,0,0
108,2022-11-10 03:17,11.2,0,264.2,.6,1013.8,1024.2,81,0,0
108,2022-11-10 03:18,11.2,0,263,.6,1013.8,1024.2,81,0,0
108,2022-11-10 03:19,11.1,0,246.5,.3,1013.8,1024.2,80.9,0,0
108,2022-11-10 03:20,11.1,0,252.7,.3,1013.8,1024.2,79.6,0,0
108,2022-11-10 03:21,11.1,0,255.2,.2,1013.8,1024.2,81,0,0
108,2022-11-10 03:22,11.1,0,0,0,1013.8,1024.2,81,0,0
108,2022-11-10 03:23,11.1,0,0,0,1013.8,1024.2,81.1,0,0
108,2022-11-10 03:24,11,0,0,0,1013.8,1024.2,80.4,0,0
108,2022-11-10 03:25,11,0,0,0,1013.8,1024.2,80.3,0,0
108,2022-11-10 03:26,11,0,0,0,1013.8,1024.2,81.3,0,0
108,2022-11-10 03:27,11,0,0,0,1013.8,1024.2,81.9,0,0
108,2022-11-10 03:28,11,0,0,0,1013.8,1024.2,80.9,0,0
108,2022-11-10 03:29,11,0,0,0,1013.8,1024.2,79.9,0,0
108,2022-11-10 03:30,11,0,0,0,1013.7,1024.1,81,0,0
108,2022-11-10 03:31,10.9,0,0,0,1013.7,1024.1,81.5,0,0
108,2022-11-10 03:32,10.9,0,0,0,1013.7,1024.1,81.2,0,0
108,2022-11-10 03:33,10.9,0,0,0,1013.7,1024.1,81.3,0,0
108,2022-11-10 03:34,10.9,0,0,0,1013.7,1024.1,82.1,0,0
108,2022-11-10 03:35,10.9,0,0,0,1013.7,1024.1,82.6,0,0
108,2022-11-10 03:36,10.9,0,0,0,1013.7,1024.1,82.7,0,0
108,2022-11-10 03:37,10.8,0,0,0,1013.7,1024.1,82.3,0,0
108,2022-11-10 03:38,10.8,0,0,0,1013.7,1024.1,82.6,0,0
108,2022-11-10 03:39,10.8,0,0,0,1013.7,1024.1,83,0,0
108,2022-11-10 03:40,10.8,0,0,0,1013.7,1024.1,82.7,0,0
108,2022-11-10 03:41,10.8,0,0,0,1013.7,1024.1,82,0,0
108,2022-11-10 03:42,10.7,0,0,0,1013.7,1024.1,81.9,0,0
108,2022-11-10 03:43,10.7,0,0,0,1013.7,1024.1,82.4,0,0
108,2022-11-10 03:44,10.7,0,0,0,1013.7,1024.1,81.9,0,0
108,2022-11-10 03:45,10.7,0,0,0,1013.7,1024.1,82.9,0,0
108,2022-11-10 03:46,10.7,0,0,0,1013.7,1024.1,83.1,0,0
108,2022-11-10 03:47,10.7,0,0,0,1013.7,1024.1,83.2,0,0
108,2022-11-10 03:48,10.7,0,0,0,1013.7,1024.1,82.9,0,0
108,2022-11-10 03:49,10.7,0,0,0,1013.7,1024.1,83,0,0
108,2022-11-10 03:50,10.6,0,0,0,1013.7,1024.1,83.1,0,0
108,2022-11-10 03:51,10.6,0,0,0,1013.7,1024.1,83.7,0,0
108,2022-11-10 03:52,10.6,0,0,0,1013.7,1024.1,83,0,0
108,2022-11-10 03:53,10.6,0,0,0,1013.6,1024,82.5,0,0
108,2022-11-10 03:54,10.6,0,0,0,1013.6,1024,82.8,0,0
108,2022-11-10 03:55,10.6,0,0,0,1013.6,1024,82.6,0,0
108,2022-11-10 03:56,10.5,0,0,0,1013.6,1024,82.8,0,0
108,2022-11-10 03:57,10.5,0,0,0,1013.6,1024,82.3,0,0
108,2022-11-10 03:58,10.5,0,0,0,1013.6,1024,80.6,0,0
108,2022-11-10 03:59,10.5,0,0,0,1013.6,1024,82,0,0
108,2022-11-10 04:00,10.5,0,0,0,1013.6,1024,83,0,0
108,2022-11-10 04:01,10.5,0,0,0,1013.6,1024,83.3,0,0
108,2022-11-10 04:02,10.4,0,0,0,1013.6,1024.1,83,0,0
108,2022-11-10 04:03,10.4,0,0,0,1013.6,1024.1,83.1,0,0
108,2022-11-10 04:04,10.4,0,0,0,1013.6,1024.1,82.8,0,0
108,2022-11-10 04:05,10.4,0,0,0,1013.6,1024.1,82.6,0,0
108,2022-11-10 04:06,10.4,0,0,0,1013.6,1024.1,82.6,0,0
108,2022-11-10 04:07,10.4,0,0,0,1013.6,1024.1,82.9,0,0
108,2022-11-10 04:08,10.4,0,0,0,1013.6,1024.1,83,0,0
108,2022-11-10 04:09,10.3,0,0,0,1013.6,1024.1,82.6,0,0
108,2022-11-10 04:10,10.3,0,0,0,1013.6,1024.1,82.5,0,0
108,2022-11-10 04:11,10.3,0,0,0,1013.7,1024.2,81.9,0,0
108,2022-11-10 04:12,10.3,0,0,0,1013.7,1024.2,82.9,0,0
108,2022-11-10 04:13,10.3,0,0,0,1013.7,1024.2,82.9,0,0
108,2022-11-10 04:14,10.3,0,260.1,0,1013.7,1024.2,82.7,0,0
108,2022-11-10 04:15,10.2,0,0,0,1013.7,1024.2,82.5,0,0
108,2022-11-10 04:16,10.2,0,0,0,1013.7,1024.2,83.7,0,0
108,2022-11-10 04:17,10.2,0,0,0,1013.6,1024.1,83.9,0,0
108,2022-11-10 04:18,10.2,0,0,0,1013.6,1024.1,83.8,0,0
108,2022-11-10 04:19,10.2,0,0,0,1013.6,1024.1,83.3,0,0
108,2022-11-10 04:20,10.2,0,0,0,1013.6,1024.1,84.1,0,0
108,2022-11-10 04:21,10.2,0,0,0,1013.6,1024.1,84.1,0,0
108,2022-11-10 04:22,10.2,0,0,0,1013.6,1024.1,84.2,0,0
108,2022-11-10 04:23,10.2,0,0,0,1013.6,1024.1,83.9,0,0
108,2022-11-10 04:24,10.1,0,0,0,1013.6,1024.1,84.7,0,0
108,2022-11-10 04:25,10.1,0,0,0,1013.6,1024.1,84.7,0,0
108,2022-11-10 04:26,10.1,0,0,0,1013.6,1024.1,84.7,0,0
108,2022-11-10 04:27,10.1,0,0,0,1013.6,1024.1,85,0,0
108,2022-11-10 04:28,10.1,0,0,0,1013.6,1024.1,85.7,0,0
108,2022-11-10 04:29,10.1,0,0,0,1013.6,1024.1,86.5,0,0
108,2022-11-10 04:30,10.1,0,0,0,1013.6,1024.1,85.1,0,0
108,2022-11-10 04:31,10,0,0,0,1013.6,1024.1,85.4,0,0
108,2022-11-10 04:32,10,0,7.6,.6,1013.6,1024.1,84.4,0,0
108,2022-11-10 04:33,10,0,10.8,1.4,1013.6,1024.1,84.6,0,0
108,2022-11-10 04:34,10,0,22.8,1.5,1013.6,1024.1,84.5,0,0
108,2022-11-10 04:35,10,0,8.2,1.6,1013.6,1024.1,84.6,0,0
108,2022-11-10 04:36,10,0,8.2,1.5,1013.6,1024.1,83.9,0,0
108,2022-11-10 04:37,9.9,0,9.8,1.4,1013.6,1024.1,84.3,0,0
108,2022-11-10 04:38,9.9,0,12.1,1.4,1013.5,1024,84.3,0,0
108,2022-11-10 04:39,9.9,0,13.1,1.3,1013.5,1024,84.8,0,0
108,2022-11-10 04:40,9.9,0,11,1.4,1013.5,1024,84.4,0,0
108,2022-11-10 04:41,9.9,0,12,1.4,1013.5,1024,83.6,0,0
108,2022-11-10 04:42,9.9,0,7.5,1.7,1013.5,1024,84.1,0,0
108,2022-11-10 04:43,9.9,0,12.4,1.7,1013.5,1024,84.1,0,0
108,2022-11-10 04:44,9.9,0,10.6,1.6,1013.5,1024,83.1,0,0
108,2022-11-10 04:45,9.9,0,15.6,1.4,1013.5,1024,83.9,0,0
108,2022-11-10 04:46,9.9,0,19.3,1.3,1013.5,1024,83.8,0,0
108,2022-11-10 04:47,9.8,0,22.3,1.1,1013.5,1024,83.3,0,0
108,2022-11-10 04:48,9.8,0,20.1,1.1,1013.5,1024,83.7,0,0
108,2022-11-10 04:49,9.8,0,14.3,1,1013.5,1024,83.7,0,0
108,2022-11-10 04:50,9.8,0,17.3,.9,1013.5,1024,83,0,0
108,2022-11-10 04:51,9.8,0,23.5,1,1013.4,1023.9,82.5,0,0
108,2022-11-10 04:52,9.8,0,26.7,.9,1013.5,1024,82.8,0,0
108,2022-11-10 04:53,9.8,0,35.5,.9,1013.5,1024,82.3,0,0
108,2022-11-10 04:54,9.8,0,29.2,1.1,1013.5,1024,83.2,0,0
108,2022-11-10 04:55,9.8,0,25.3,1.2,1013.5,1024,82.7,0,0
108,2022-11-10 04:56,9.8,0,25.2,1.2,1013.5,1024,84.6,0,0
108,2022-11-10 04:57,9.8,0,25.1,1.4,1013.5,1024,84,0,0
108,2022-11-10 04:58,9.8,0,15.7,1.4,1013.5,1024,84.3,0,0
108,2022-11-10 04:59,9.8,0,19.9,1.4,1013.6,1024.1,85,0,0
108,2022-11-10 05:00,9.8,0,24.9,1.5,1013.6,1024.1,84.8,0,0
108,2022-11-10 05:01,9.8,0,21.8,1.4,1013.6,1024.1,84.4,0,0
108,2022-11-10 05:02,9.7,0,27.5,1.4,1013.6,1024,84.9,0,0
108,2022-11-10 05:03,9.7,0,35.1,1.3,1013.6,1024,84.1,0,0
108,2022-11-10 05:04,9.7,0,44.3,1.2,1013.6,1024,85,0,0
108,2022-11-10 05:05,9.7,0,37.6,1.1,1013.6,1024,85,0,0
108,2022-11-10 05:06,9.7,0,40.3,1.2,1013.6,1024,84.6,0,0
108,2022-11-10 05:07,9.7,0,30.9,1.3,1013.6,1024,84.9,0,0
108,2022-11-10 05:08,9.7,0,34.4,1.3,1013.6,1024,85.2,0,0
108,2022-11-10 05:09,9.7,0,29.7,1.6,1013.6,1024,85.1,0,0
108,2022-11-10 05:10,9.6,0,26.9,1.5,1013.6,1024.1,84.6,0,0
108,2022-11-10 05:11,9.6,0,32.6,1.6,1013.6,1024.1,85.3,0,0
108,2022-11-10 05:12,9.6,0,32.1,1.2,1013.6,1024.1,85.2,0,0
108,2022-11-10 05:13,9.6,0,48.5,1.2,1013.6,1024.1,85.2,0,0
108,2022-11-10 05:14,9.6,0,43.6,1.1,1013.6,1024.1,84,0,0
108,2022-11-10 05:15,9.6,0,47,1,1013.6,1024.1,84,0,0
108,2022-11-10 05:16,9.5,0,56,1.5,1013.7,1024.2,84.7,0,0
108,2022-11-10 05:17,9.5,0,57.3,1.4,1013.7,1024.2,85,0,0
108,2022-11-10 05:18,9.5,0,61.7,1.3,1013.7,1024.2,83.3,0,0
108,2022-11-10 05:19,9.5,0,60.8,1,1013.7,1024.2,84.5,0,0
108,2022-11-10 05:20,9.5,0,58.2,.9,1013.7,1024.2,84.6,0,0
108,2022-11-10 05:21,9.4,0,50.1,1.1,1013.7,1024.2,84.2,0,0
108,2022-11-10 05:22,9.5,0,42.8,.9,1013.8,1024.3,84.9,0,0
108,2022-11-10 05:23,9.4,0,47.7,1.3,1013.8,1024.3,85.6,0,0
108,2022-11-10 05:24,9.4,0,46.5,1.1,1013.8,1024.3,85.6,0,0
108,2022-11-10 05:25,9.4,0,36.6,1.4,1013.8,1024.3,85.1,0,0
108,2022-11-10 05:26,9.4,0,48,1.6,1013.8,1024.3,85.8,0,0
108,2022-11-10 05:27,9.4,0,52.5,1.9,1013.8,1024.3,86,0,0
108,2022-11-10 05:28,9.4,0,45.6,2.6,1013.8,1024.3,86.7,0,0
108,2022-11-10 05:29,9.4,0,50.5,2.2,1013.9,1024.4,86.6,0,0
108,2022-11-10 05:30,9.4,0,44.6,2,1013.9,1024.4,86.7,0,0
108,2022-11-10 05:31,9.4,0,33.8,2,1013.9,1024.4,86.9,0,0
108,2022-11-10 05:32,9.4,0,40.3,1.6,1013.9,1024.4,86.7,0,0
108,2022-11-10 05:33,9.4,0,33.2,1.5,1013.9,1024.4,87.2,0,0
108,2022-11-10 05:34,9.4,0,34,1.7,1013.9,1024.4,86.6,0,0
108,2022-11-10 05:35,9.4,0,36.5,1.9,1013.9,1024.4,87.3,0,0
108,2022-11-10 05:36,9.3,0,35.5,2.1,1013.9,1024.4,86.9,0,0
108,2022-11-10 05:37,9.3,0,41.9,2.4,1013.9,1024.4,86.9,0,0
108,2022-11-10 05:38,9.3,0,33.9,1.9,1013.9,1024.4,87,0,0
108,2022-11-10 05:39,9.3,0,35.9,1.8,1013.9,1024.4,87,0,0
108,2022-11-10 05:40,9.3,0,38.4,1.9,1013.9,1024.4,86.8,0,0
108,2022-11-10 05:41,9.3,0,41.9,2.1,1013.9,1024.4,87,0,0
108,2022-11-10 05:42,9.3,0,44.4,2,1014,1024.5,87.1,0,0
108,2022-11-10 05:43,9.3,0,43.2,2,1014,1024.5,87.4,0,0
108,2022-11-10 05:44,9.3,0,42.2,2.4,1014,1024.5,87.9,0,0
108,2022-11-10 05:45,9.3,0,41.1,2.3,1014,1024.5,87.8,0,0
108,2022-11-10 05:46,9.3,0,49.1,2.6,1014,1024.5,87.9,0,0
108,2022-11-10 05:47,9.2,0,44.2,2.4,1014,1024.5,88.2,0,0
108,2022-11-10 05:48,9.2,0,48.6,2.1,1014,1024.5,87.5,0,0
108,2022-11-10 05:49,9.2,0,40.3,1.5,1014,1024.5,88.2,0,0
108,2022-11-10 05:50,9.2,0,43.1,1.7,1014,1024.5,88.3,0,0
108,2022-11-10 05:51,9.2,0,48.3,1.7,1014,1024.5,87.9,0,0
108,2022-11-10 05:52,9.2,0,48.5,1.6,1014,1024.5,88.3,0,0
108,2022-11-10 05:53,9.2,0,57.8,1.8,1014.1,1024.6,87.8,0,0
108,2022-11-10 05:54,9.2,0,47.2,1.4,1014.1,1024.6,87.6,0,0
108,2022-11-10 05:55,9.2,0,53.2,2.2,1014.1,1024.6,87.9,0,0
108,2022-11-10 05:56,9.2,0,53.8,2,1014.1,1024.6,88.2,0,0
108,2022-11-10 05:57,9.2,0,56.4,2,1014.1,1024.6,88.3,0,0
108,2022-11-10 05:58,9.2,0,43,1.3,1014.1,1024.6,88.7,0,0
108,2022-11-10 05:59,9.2,0,50,2,1014,1024.5,88.3,0,0
108,2022-11-10 06:00,9.1,0,49.8,1.8,1014,1024.5,87.6,0,0
108,2022-11-10 06:01,9.1,0,52.1,2,1014,1024.5,88.1,0,0
108,2022-11-10 06:02,9.1,0,51.3,1.3,1014,1024.5,88.3,0,0
108,2022-11-10 06:03,9.1,0,45.8,1.9,1014,1024.5,87.8,0,0
108,2022-11-10 06:04,9.1,0,54.2,2,1014,1024.5,88.2,0,0
108,2022-11-10 06:05,9.1,0,36.1,1.6,1014,1024.5,88.4,0,0
108,2022-11-10 06:06,9.1,0,50.3,1.9,1014,1024.5,87.8,0,0
108,2022-11-10 06:07,9.1,0,42.3,2,1014,1024.5,88.1,0,0
108,2022-11-10 06:08,9.1,0,45.2,1.7,1014,1024.5,88.3,0,0
108,2022-11-10 06:09,9,0,34.2,1.8,1014,1024.5,88.3,0,0
108,2022-11-10 06:10,9,0,41.6,1.4,1014,1024.5,87.3,0,0
108,2022-11-10 06:11,9,0,26.8,1.3,1014,1024.5,88.4,0,0
108,2022-11-10 06:12,9.1,0,32,1.6,1014,1024.5,88.3,0,0
108,2022-11-10 06:13,9.1,0,29.5,1.8,1014,1024.5,89,0,0
108,2022-11-10 06:14,9,0,24.1,1.9,1014,1024.5,88.9,0,0
108,2022-11-10 06:15,9,0,20.4,1.7,1014,1024.5,88.7,0,0
108,2022-11-10 06:16,9,0,24.4,1.7,1014,1024.5,88.4,0,0
108,2022-11-10 06:17,9,0,29.3,1.8,1014,1024.5,88.3,0,0
108,2022-11-10 06:18,9,0,31.7,1.4,1014,1024.5,87.7,0,0
108,2022-11-10 06:19,9,0,34.7,1.4,1014,1024.5,88.4,0,0
108,2022-11-10 06:20,9,0,27.6,1.5,1014.1,1024.6,88.5,0,0
108,2022-11-10 06:21,8.9,0,25.7,1.6,1014.1,1024.6,87.9,0,0
108,2022-11-10 06:22,9,0,43.1,1.9,1014.1,1024.6,88.6,0,0
108,2022-11-10 06:23,9,0,41.6,1.8,1014.1,1024.6,88.1,0,0
108,2022-11-10 06:24,9,0,42.2,1.7,1014.1,1024.6,89.4,0,0
108,2022-11-10 06:25,8.9,0,31.4,1.5,1014.1,1024.6,88.9,0,0
108,2022-11-10 06:26,8.9,0,38.8,1.6,1014.1,1024.6,88.8,0,0
108,2022-11-10 06:27,8.9,0,22.8,1.6,1014.1,1024.6,89.4,0,0
108,2022-11-10 06:28,8.9,0,36.1,1.3,1014.1,1024.6,89,0,0
108,2022-11-10 06:29,8.9,0,31.9,1.4,1014.1,1024.6,88.9,0,0
108,2022-11-10 06:30,8.9,0,30.3,1.6,1014.1,1024.6,88.8,0,0
108,2022-11-10 06:31,8.9,0,33.5,1.6,1014.1,1024.6,88.7,0,0
108,2022-11-10 06:32,8.9,0,40,1.7,1014.1,1024.6,89.4,0,0
108,2022-11-10 06:33,8.9,0,39.7,1.7,1014.1,1024.6,89.3,0,0
108,2022-11-10 06:34,8.9,0,53.3,1.8,1014.1,1024.6,88.7,0,0
108,2022-11-10 06:35,8.9,0,41.4,1.7,1014.1,1024.6,89.4,0,0
108,2022-11-10 06:36,8.9,0,43.4,1.5,1014.1,1024.6,89.4,0,0
108,2022-11-10 06:37,8.9,0,53.1,1.7,1014.1,1024.6,89.6,0,0
108,2022-11-10 06:38,8.9,0,48.6,1.3,1014.1,1024.6,88.8,0,0
108,2022-11-10 06:39,8.9,0,41.6,1.5,1014.2,1024.7,89.6,0,0
108,2022-11-10 06:40,8.9,0,46.3,1.2,1014.2,1024.7,88.8,0,0
108,2022-11-10 06:41,8.8,0,52.9,1.2,1014.2,1024.7,89.5,0,0
108,2022-11-10 06:42,8.8,0,49.6,1,1014.2,1024.7,89.8,0,0
108,2022-11-10 06:43,8.8,0,49.5,1.2,1014.2,1024.7,89.6,0,0
108,2022-11-10 06:44,8.8,0,57.1,1.3,1014.2,1024.7,89.9,0,0
108,2022-11-10 06:45,8.9,0,39.3,.8,1014.2,1024.7,90,0,0
108,2022-11-10 06:46,8.9,0,47.5,1,1014.1,1024.6,89.7,0,0
108,2022-11-10 06:47,8.9,0,44.8,1.1,1014.1,1024.6,90.7,0,0
108,2022-11-10 06:48,8.9,0,66.1,1.4,1014.1,1024.6,90.4,0,0
108,2022-11-10 06:49,8.9,0,46.7,.8,1014.1,1024.6,90,0,0
108,2022-11-10 06:50,8.9,0,27.3,.9,1014.1,1024.6,90.1,0,0
108,2022-11-10 06:51,8.9,0,63.1,.9,1014.1,1024.6,90,0,0
108,2022-11-10 06:52,8.9,0,45,.9,1014.1,1024.6,90.3,0,0
108,2022-11-10 06:53,8.9,0,64.3,1.2,1014.1,1024.6,89.9,0,0
108,2022-11-10 06:54,8.9,0,59,1.2,1014.1,1024.6,90.4,0,0
108,2022-11-10 06:55,8.9,0,45.1,.9,1014.1,1024.6,90.7,0,0
108,2022-11-10 06:56,8.9,0,32,.9,1014.1,1024.6,90.9,0,0
108,2022-11-10 06:57,8.9,0,34.2,1.1,1014.1,1024.6,90.9,0,0
108,2022-11-10 06:58,8.9,0,35.5,1,1014.1,1024.6,90.4,0,0
108,2022-11-10 06:59,8.9,0,34.9,1.2,1014.1,1024.6,90.9,0,0
108,2022-11-10 07:00,8.9,0,32.1,1.2,1014.1,1024.6,91.1,0,0
108,2022-11-10 07:01,8.9,0,26.4,1.3,1014.1,1024.6,91.6,0,0
108,2022-11-10 07:02,8.9,0,37.8,1.9,1014.1,1024.6,91,0,0
108,2022-11-10 07:03,8.9,0,39.4,1.4,1014.1,1024.6,91,0,0
108,2022-11-10 07:04,8.9,0,39.4,1.6,1014.1,1024.6,91.3,0,0
108,2022-11-10 07:05,8.9,0,20.8,1.6,1014.1,1024.6,91.2,0,0
108,2022-11-10 07:06,9,0,23.2,1.8,1014.1,1024.6,91.4,0,0
108,2022-11-10 07:07,8.9,0,152.6,1.8,1014.1,1024.6,91.5,0,0
108,2022-11-10 07:08,8.9,0,41,1.7,1014.1,1024.6,91.3,0,0
108,2022-11-10 07:09,8.9,0,29.8,1.8,1014.1,1024.6,91,0,0
108,2022-11-10 07:10,8.9,0,23.9,1.6,1014.1,1024.6,90.5,0,0
108,2022-11-10 07:11,8.9,0,31.6,1.7,1014.1,1024.6,90.6,0,0
108,2022-11-10 07:12,8.9,0,17.3,1.9,1014.2,1024.7,90.7,0,0
108,2022-11-10 07:13,8.9,0,23.9,1.9,1014.2,1024.7,90,0,0
108,2022-11-10 07:14,8.9,0,26.5,1.8,1014.2,1024.7,90.6,0,0
108,2022-11-10 07:15,8.9,0,17.4,1.8,1014.2,1024.7,90.2,0,0
108,2022-11-10 07:16,8.9,0,16.3,1.7,1014.2,1024.7,89.8,0,0
108,2022-11-10 07:17,8.9,0,19.8,1.7,1014.3,1024.8,90.7,0,0
108,2022-11-10 07:18,8.8,0,13.2,1.8,1014.3,1024.8,89.5,0,0
108,2022-11-10 07:19,8.8,0,20,1.7,1014.3,1024.8,90.2,0,0
108,2022-11-10 07:20,8.8,0,12,1.8,1014.3,1024.8,90.8,0,0
